"","filename","sub","run","ses","task","name","Duration","nTR","Code","muvi_start_volume","muvi_end_volume"
"432","S10_session2_set4_run2-Set4_run2.log","S10","2","2","4","M2boatD.avi","940046",23,"Action6",114,135
"433","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","S1ballonD.avi","500000",12,"Action1",6,16
"434","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","S3breakfastD.avi","790039",19,"Action2",21,38
"435","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","M1ballonD.avi","510010",12,"Action3",43,53
"436","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","S6cigaretteD.avi","720053",18,"Action4",58,74
"437","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","M3breakfastD.avi","790039",19,"Action5",78,95
"438","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","S7flowersD.avi","819986",20,"Action6",100,118
"439","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","M6cigaretteD.avi","719969",18,"Action7",122,138
"440","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","S8frameD.avi","1120036",27,"Action8",142,167
"441","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","M7flowersD.avi","810059",20,"Action9",172,190
"442","S11_session1_set1_run1-Set1_run1.log","S11","1","1","1","M8frameD.avi","1120036",27,"Action10",194,219
"443","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","S8frameD.avi","1120035",27,"Action1",5,30
"444","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","S6cigaretteD.avi","720053",18,"Action2",35,51
"445","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","M8frameD.avi","1120035",27,"Action3",55,80
"446","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","S3breakfastD.avi","790039",19,"Action4",85,102
"447","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","M6cigaretteD.avi","720053",18,"Action5",107,123
"448","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","S1ballonD.avi","500083",12,"Action6",127,137
"449","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","M3breakfastD.avi","790039",19,"Action7",142,159
"450","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","S7flowersD.avi","819986",20,"Action8",164,182
"451","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","M1ballonD.avi","510009",12,"Action9",186,196
"452","S11_session1_set1_run2-Set1_run2.log","S11","2","1","1","M7flowersD.avi","810059",20,"Action10",201,219
"453","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","S12letterD.avi","420003",10,"Action1",5,13
"454","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","S14nailD.avi","490073",12,"Action2",18,28
"455","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","M12letterD.avi","420086",10,"Action3",32,40
"456","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","S15juiceD.avi","620036",15,"Action4",45,58
"457","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","M14nailD.avi","490073",12,"Action5",63,73
"458","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","S17pillowD.avi","440106",11,"Action6",77,86
"459","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","M15juiceD.avi","620036",15,"Action7",90,103
"460","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","S21toastD.avi","649983",16,"Action8",108,122
"461","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","M17pillowD.avi","440023",11,"Action9",126,135
"462","S11_session1_set2_run1-Set2_run1.log","S11","1","1","2","M21toastD.avi","649983",16,"Action10",139,153
"463","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","S21toastD.avi","650066",16,"Action1",5,19
"464","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","S15juiceD.avi","620120",15,"Action2",23,36
"465","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","M21toastD.avi","649983",16,"Action3",41,55
"466","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","S14nailD.avi","490073",12,"Action4",59,69
"467","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","M15juiceD.avi","620036",15,"Action5",73,86
"468","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","S12letterD.avi","420003",10,"Action6",91,99
"469","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","M14nailD.avi","489989",12,"Action7",104,114
"470","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","S17pillowD.avi","440023",11,"Action8",118,127
"471","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","M12letterD.avi","420086",10,"Action9",131,139
"472","S11_session1_set2_run2-Set2_run2.log","S11","2","1","2","M17pillowD.avi","440023",11,"Action10",144,153
"473","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","S13lightD.avi","500084",12,"Action1",6,16
"474","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","S16pencilD.avi","830081",20,"Action2",21,39
"475","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","M13lightD.avi","510094",12,"Action3",44,54
"476","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","S18removerD.avi","640057",16,"Action4",59,73
"477","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","M16pencilD.avi","829997",20,"Action5",77,95
"478","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","S19sandwichD.avi","760011",19,"Action6",100,117
"479","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","M18removerD.avi","640057",16,"Action7",121,135
"480","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","S22shirtD.avi","380047",9,"Action8",139,146
"481","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","M19sandwichD.avi","770021",19,"Action9",151,168
"482","S11_session2_set3_run1-Set3_run1.log","S11","1","2","3","M22shirtD.avi","380047",9,"Action10",172,179
"483","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","S22shirtD.avi","379964",9,"Action1",5,12
"484","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","S18removerD.avi","640057",16,"Action2",17,31
"485","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","M22shirtD.avi","380047",9,"Action3",35,42
"486","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","S16pencilD.avi","829997",20,"Action4",47,65
"487","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","M18removerD.avi","640057",16,"Action5",70,84
"488","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","S13lightD.avi","500000",12,"Action6",88,98
"489","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","M16pencilD.avi","829997",20,"Action7",103,121
"490","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","S19sandwichD.avi","760011",19,"Action8",126,143
"491","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","M13lightD.avi","510094",12,"Action9",147,157
"492","S11_session2_set3_run2-Set3_run2.log","S11","2","2","3","M19sandwichD.avi","770021",19,"Action10",162,179
"493","S11_session2_set4_run1-Set4_run1.log","S11","1","2","4","S2boatD.avi","940024",23,"Action1",5,26
"494","S11_session2_set4_run1-Set4_run1.log","S11","1","2","4","S4buttonD.avi","660077",16,"Action2",30,44
"495","S11_session2_set4_run1-Set4_run1.log","S11","1","2","4","M2boatD.avi","940024",23,"Action3",49,70
"496","S11_session2_set4_run1-Set4_run1.log","S11","1","2","4","S5cardD.avi","829997",20,"Action4",74,92
"497","S11_session2_set4_run1-Set4_run1.log","S11","1","2","4","M4buttonD.avi","660077",16,"Action5",97,111
"498","S11_session2_set4_run1-Set4_run1.log","S11","1","2","4","M5cardD.avi","830081",20,"Action6",116,134
"499","S11_session2_set4_run2-Set4_run2.log","S11","2","2","4","S5cardD.avi","829997",20,"Action1",5,23
"500","S11_session2_set4_run2-Set4_run2.log","S11","2","2","4","S4buttonD.avi","660077",16,"Action2",28,42
"501","S11_session2_set4_run2-Set4_run2.log","S11","2","2","4","M5cardD.avi","830081",20,"Action3",47,65
"502","S11_session2_set4_run2-Set4_run2.log","S11","2","2","4","S2boatD.avi","940024",23,"Action4",70,91
"503","S11_session2_set4_run2-Set4_run2.log","S11","2","2","4","M4buttonD.avi","660077",16,"Action5",95,109
"504","S11_session2_set4_run2-Set4_run2.log","S11","2","2","4","M2boatD.avi","940024",23,"Action6",114,135
"505","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","S1ballonD.avi","500083",12,"Action1",5,15
"506","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","S3breakfastD.avi","790040",19,"Action2",20,37
"507","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","M1ballonD.avi","510010",12,"Action3",42,52
"508","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","S6cigaretteD.avi","719970",18,"Action4",57,73
"509","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","M3breakfastD.avi","790040",19,"Action5",77,94
"510","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","S7flowersD.avi","820070",20,"Action6",99,117
"511","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","M6cigaretteD.avi","720053",18,"Action7",121,137
"512","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","S8frameD.avi","1120037",27,"Action8",141,166
"513","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","M7flowersD.avi","810060",20,"Action9",171,189
"514","S12_session1_set1_run1-Set1_run1.log","S12","1","1","1","M8frameD.avi","1120037",27,"Action10",193,218
"515","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","S8frameD.avi","1120037",27,"Action1",5,30
"516","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","S6cigaretteD.avi","720053",18,"Action2",35,51
"517","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","M8frameD.avi","1120037",27,"Action3",55,80
"518","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","S3breakfastD.avi","789957",19,"Action4",85,102
"519","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","M6cigaretteD.avi","720053",18,"Action5",107,123
"520","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","S1ballonD.avi","500083",12,"Action6",127,137
"521","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","M3breakfastD.avi","790040",19,"Action7",142,159
"522","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","S7flowersD.avi","819987",20,"Action8",164,182
"523","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","M1ballonD.avi","510010",12,"Action9",186,196
"524","S12_session1_set1_run2-Set1_run2.log","S12","2","1","1","M7flowersD.avi","810060",20,"Action10",201,219
"525","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","S12letterD.avi","420003",10,"Action1",5,13
"526","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","S14nailD.avi","490073",12,"Action2",18,28
"527","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","M12letterD.avi","420087",10,"Action3",32,40
"528","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","S15juiceD.avi","620037",15,"Action4",45,58
"529","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","M14nailD.avi","489990",12,"Action5",63,73
"530","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","S17pillowD.avi","440023",11,"Action6",77,86
"531","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","M15juiceD.avi","620037",15,"Action7",90,103
"532","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","S21toastD.avi","649984",16,"Action8",108,122
"533","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","M17pillowD.avi","440023",11,"Action9",126,135
"534","S12_session1_set2_run1-Set2_run1.log","S12","1","1","2","M21toastD.avi","649983",16,"Action10",139,153
"535","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","S21toastD.avi","649983",16,"Action1",5,19
"536","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","S15juiceD.avi","620037",15,"Action2",23,36
"537","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","M21toastD.avi","649983",16,"Action3",41,55
"538","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","S14nailD.avi","490074",12,"Action4",59,69
"539","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","M15juiceD.avi","620037",15,"Action5",73,86
"540","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","S12letterD.avi","420003",10,"Action6",91,99
"541","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","M14nailD.avi","490074",12,"Action7",104,114
"542","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","S17pillowD.avi","440023",11,"Action8",118,127
"543","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","M12letterD.avi","420087",10,"Action9",131,139
"544","S12_session1_set2_run2-Set2_run2.log","S12","2","1","2","M17pillowD.avi","440023",11,"Action10",144,153
"545","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","S13lightD.avi","499999",12,"Action1",5,15
"546","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","S16pencilD.avi","830079",20,"Action2",20,38
"547","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","M13lightD.avi","510009",12,"Action3",43,53
"548","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","S18removerD.avi","640056",16,"Action4",58,72
"549","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","M16pencilD.avi","830079",20,"Action5",76,94
"550","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","S19sandwichD.avi","760009",19,"Action6",99,116
"551","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","M18removerD.avi","639973",16,"Action7",120,134
"552","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","S22shirtD.avi","380046",9,"Action8",138,145
"553","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","M19sandwichD.avi","770019",19,"Action9",150,167
"554","S12_session2_set3_run1-Set3_run1.log","S12","1","2","3","M22shirtD.avi","380046",9,"Action10",171,178
"555","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","S22shirtD.avi","380046",9,"Action1",5,12
"556","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","S18removerD.avi","640056",16,"Action2",17,31
"557","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","M22shirtD.avi","380046",9,"Action3",35,42
"558","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","S16pencilD.avi","829996",20,"Action4",47,65
"559","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","M18removerD.avi","640056",16,"Action5",70,84
"560","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","S13lightD.avi","499999",12,"Action6",88,98
"561","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","M16pencilD.avi","830079",20,"Action7",103,121
"562","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","S19sandwichD.avi","760009",19,"Action8",126,143
"563","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","M13lightD.avi","510009",12,"Action9",147,157
"564","S12_session2_set3_run2-Set3_run2.log","S12","2","2","3","M19sandwichD.avi","770019",19,"Action10",162,179
"565","S12_session2_set4_run1-Set4_run1.log","S12","1","2","4","S2boatD.avi","940022",23,"Action1",6,27
"566","S12_session2_set4_run1-Set4_run1.log","S12","1","2","4","S4buttonD.avi","660076",16,"Action2",31,45
"567","S12_session2_set4_run1-Set4_run1.log","S12","1","2","4","M2boatD.avi","940022",23,"Action3",50,71
"568","S12_session2_set4_run1-Set4_run1.log","S12","1","2","4","S5cardD.avi","830079",20,"Action4",75,93
"569","S12_session2_set4_run1-Set4_run1.log","S12","1","2","4","M4buttonD.avi","659993",16,"Action5",98,112
"570","S12_session2_set4_run1-Set4_run1.log","S12","1","2","4","M5cardD.avi","829996",20,"Action6",117,135
"571","S12_session2_set4_run2-Set4_run2.log","S12","2","2","4","S5cardD.avi","830079",20,"Action1",5,23
"572","S12_session2_set4_run2-Set4_run2.log","S12","2","2","4","S4buttonD.avi","659993",16,"Action2",28,42
"573","S12_session2_set4_run2-Set4_run2.log","S12","2","2","4","M5cardD.avi","829996",20,"Action3",47,65
"574","S12_session2_set4_run2-Set4_run2.log","S12","2","2","4","S2boatD.avi","940022",23,"Action4",70,91
"575","S12_session2_set4_run2-Set4_run2.log","S12","2","2","4","M4buttonD.avi","659993",16,"Action5",95,109
"576","S12_session2_set4_run2-Set4_run2.log","S12","2","2","4","M2boatD.avi","940022",23,"Action6",114,135
"577","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","S1ballonD.avi","500083",12,"Action1",5,15
"578","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","S3breakfastD.avi","790040",19,"Action2",20,37
"579","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","M1ballonD.avi","510010",12,"Action3",42,52
"580","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","S6cigaretteD.avi","719970",18,"Action4",57,73
"581","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","M3breakfastD.avi","790040",19,"Action5",77,94
"582","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","S7flowersD.avi","820070",20,"Action6",99,117
"583","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","M6cigaretteD.avi","720053",18,"Action7",121,137
"584","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","S8frameD.avi","1120036",27,"Action8",141,166
"585","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","M7flowersD.avi","810060",20,"Action9",171,189
"586","S14_session1_set1_run1-Set1_run1.log","S14","1","1","1","M8frameD.avi","1120037",27,"Action10",193,218
"587","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","S8frameD.avi","1120037",27,"Action1",5,30
"588","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","S6cigaretteD.avi","720053",18,"Action2",35,51
"589","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","M8frameD.avi","1120037",27,"Action3",55,80
"590","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","S3breakfastD.avi","790040",19,"Action4",85,102
"591","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","M6cigaretteD.avi","720053",18,"Action5",107,123
"592","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","S1ballonD.avi","500000",12,"Action6",127,137
"593","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","M3breakfastD.avi","790040",19,"Action7",142,159
"594","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","S7flowersD.avi","819987",20,"Action8",164,182
"595","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","M1ballonD.avi","510093",12,"Action9",186,196
"596","S14_session1_set1_run2-Set1_run2.log","S14","2","1","1","M7flowersD.avi","810060",20,"Action10",201,219
"597","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","S12letterD.avi","420003",10,"Action1",6,14
"598","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","S14nailD.avi","490073",12,"Action2",19,29
"599","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","M12letterD.avi","420003",10,"Action3",33,41
"600","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","S15juiceD.avi","620037",15,"Action4",46,59
"601","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","M14nailD.avi","489990",12,"Action5",64,74
"602","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","S17pillowD.avi","440023",11,"Action6",78,87
"603","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","M15juiceD.avi","620037",15,"Action7",91,104
"604","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","S21toastD.avi","650067",16,"Action8",109,123
"605","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","M17pillowD.avi","440107",11,"Action9",127,136
"606","S14_session1_set2_run1-Set2_run1.log","S14","1","1","2","M21toastD.avi","650067",16,"Action10",140,154
"607","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","S21toastD.avi","649983",16,"Action1",5,19
"608","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","S15juiceD.avi","620037",15,"Action2",23,36
"609","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","M21toastD.avi","650067",16,"Action3",41,55
"610","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","S14nailD.avi","489990",12,"Action4",59,69
"611","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","M15juiceD.avi","620037",15,"Action5",73,86
"612","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","S12letterD.avi","420003",10,"Action6",91,99
"613","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","M14nailD.avi","490073",12,"Action7",104,114
"614","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","S17pillowD.avi","440023",11,"Action8",118,127
"615","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","M12letterD.avi","420003",10,"Action9",131,139
"616","S14_session1_set2_run2-Set2_run2.log","S14","2","1","2","M17pillowD.avi","440023",11,"Action10",144,153
"617","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","S13lightD.avi","500001",12,"Action1",6,16
"618","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","S16pencilD.avi","830081",20,"Action2",21,39
"619","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","M13lightD.avi","510011",12,"Action3",44,54
"620","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","S18removerD.avi","640058",16,"Action4",59,73
"621","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","M16pencilD.avi","829998",20,"Action5",77,95
"622","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","S19sandwichD.avi","760094",19,"Action6",100,117
"623","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","M18removerD.avi","639974",16,"Action7",121,135
"624","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","S22shirtD.avi","380047",9,"Action8",139,146
"625","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","M19sandwichD.avi","770021",19,"Action9",151,168
"626","S14_session2_set3_run1-Set3_run1.log","S14","1","2","3","M22shirtD.avi","380047",9,"Action10",172,179
"627","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","S22shirtD.avi","380047",9,"Action1",5,12
"628","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","S18removerD.avi","639974",16,"Action2",17,31
"629","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","M22shirtD.avi","380047",9,"Action3",35,42
"630","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","S16pencilD.avi","829998",20,"Action4",47,65
"631","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","M18removerD.avi","639974",16,"Action5",70,84
"632","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","S13lightD.avi","500001",12,"Action6",88,98
"633","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","M16pencilD.avi","829998",20,"Action7",103,121
"634","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","S19sandwichD.avi","760011",19,"Action8",126,143
"635","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","M13lightD.avi","510094",12,"Action9",147,157
"636","S14_session2_set3_run2-Set3_run2.log","S14","2","2","3","M19sandwichD.avi","770021",19,"Action10",162,179
"637","S14_session2_set4_run1-Set4_run1.log","S14","1","2","4","S2boatD.avi","940025",23,"Action1",5,26
"638","S14_session2_set4_run1-Set4_run1.log","S14","1","2","4","S4buttonD.avi","659994",16,"Action2",30,44
"639","S14_session2_set4_run1-Set4_run1.log","S14","1","2","4","M2boatD.avi","940025",23,"Action3",49,70
"640","S14_session2_set4_run1-Set4_run1.log","S14","1","2","4","S5cardD.avi","829998",20,"Action4",74,92
"641","S14_session2_set4_run1-Set4_run1.log","S14","1","2","4","M4buttonD.avi","659994",16,"Action5",97,111
"642","S14_session2_set4_run1-Set4_run1.log","S14","1","2","4","M5cardD.avi","829998",20,"Action6",116,134
"643","S14_session2_set4_run2-Set4_run2.log","S14","2","2","4","S5cardD.avi","829998",20,"Action1",5,23
"644","S14_session2_set4_run2-Set4_run2.log","S14","2","2","4","S4buttonD.avi","660078",16,"Action2",28,42
"645","S14_session2_set4_run2-Set4_run2.log","S14","2","2","4","M5cardD.avi","830081",20,"Action3",47,65
"646","S14_session2_set4_run2-Set4_run2.log","S14","2","2","4","S2boatD.avi","940025",23,"Action4",70,91
"647","S14_session2_set4_run2-Set4_run2.log","S14","2","2","4","M4buttonD.avi","660078",16,"Action5",95,109
"648","S14_session2_set4_run2-Set4_run2.log","S14","2","2","4","M2boatD.avi","940025",23,"Action6",114,135
